TITLE	CA
DATA TYPE	INFRARED SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	24/11/05
TIME	12:01:37
SPECTROMETER/DATA SYSTEM	
LOCALE	3082
RESOLUTION	
DELTAX	0,964233
XUNITS	1/CM
YUNITS	TRANSMITTANCE
FIRSTX	  399,1927
LASTX	 4000,6047
NPOINTS	    3736
FIRSTY	    68,00873
MAXY	    99,03922
MINY	    16,35128
XYDATA
2853,1667	60,506
2854,1311	60,4383
2855,0952	60,3698
2856,0596	60,3018
2857,0237	60,2365
2857,9880	60,1741
2858,9521	60,1132
2859,9165	60,0509
2860,8806	59,9851
2861,8450	59,9157
2862,8091	59,8442
2863,7734	59,7734
2864,7375	59,7063
2865,7019	59,6444
2866,6660	59,5881
2867,6304	59,5357
2868,5945	59,4841
2869,5588	59,4294
2870,5229	59,3683
2871,4873	59,2993
2872,4514	59,2231
2873,4158	59,1427
2874,3799	59,0623
2875,3442	58,9856
2876,3083	58,9153
2877,2727	58,8517
2878,2368	58,7927
2879,2012	58,7347
2880,1653	58,6743
2881,1296	58,6096
2882,0938	58,5417
2883,0581	58,4736
2884,0222	58,4085
2884,9866	58,3479
2885,9507	58,2911
2886,9150	58,2359
2887,8792	58,1808
2888,8435	58,1264
2889,8076	58,0753
2890,7720	58,0305
2891,7361	57,9931
2892,7004	57,9614
2893,6646	57,9314
2894,6289	57,8991
2895,5930	57,8627
2896,5574	57,8237
2897,5215	57,7863
2898,4858	57,7545
2899,4500	57,7308
2900,4143	57,7147
2901,3784	57,7039
2902,3428	57,6961
2903,3069	57,6909
2904,2712	57,6896
2905,2354	57,6949
2906,1997	57,7088
2907,1638	57,7309
2908,1282	57,758
2909,0923	57,7835
2910,0566	57,7995
2911,0208	57,7989
2911,9851	57,7779
2912,9492	57,7382
2913,9136	57,6864
2914,8777	57,6317
2915,8420	57,5825
2916,8062	57,5425
2917,7705	57,5104
2918,7346	57,482
2919,6990	57,4538
2920,6631	57,4261
2921,6274	57,4026
2922,5916	57,3878
2923,5559	57,3832
2924,5200	57,3857
2925,4844	57,3886
2926,4485	57,3849
2927,4128	57,371
2928,3770	57,3491
2929,3413	57,3257
2930,3054	57,3081
2931,2698	57,3003
2932,2339	57,302
2933,1982	57,3085
2934,1624	57,3145
2935,1267	57,3166
2936,0908	57,3147
2937,0552	57,3117
2938,0193	57,312
2938,9836	57,3194
2939,9478	57,3356
2940,9121	57,3594
2941,8762	57,3864
2942,8406	57,4106
2943,8047	57,4269
2944,7690	57,4332
2945,7332	57,4317
2946,6975	57,4282
2947,6616	57,4287
2948,6260	57,4359
2949,5901	57,4479
2950,5544	57,4586
2951,5186	57,4613
2952,4829	57,4516
2953,4470	57,43
2954,4114	57,4016
2955,3755	57,3738
2956,3398	57,3534
2957,3040	57,3441
2958,2683	57,3451
2959,2324	57,3521
2960,1968	57,3591
2961,1609	57,3607
2962,1252	57,3543
2963,0894	57,3403
2964,0537	57,3209
2965,0178	57,2997
2965,9822	57,2799
2966,9463	57,2647
2967,9106	57,2563
2968,8748	57,2563
2969,8391	57,265
2970,8032	57,2812
2971,7676	57,3039
2972,7317	57,3322
2973,6960	57,3661
2974,6602	57,4056
2975,6245	57,4487
2976,5886	57,4913
2977,5530	57,528
2978,5171	57,5542
2979,4814	57,5684
2980,4456	57,5726
2981,4099	57,5713
2982,3740	57,5696
2983,3384	57,5718
2984,3025	57,5806
2985,2668	57,597
2986,2310	57,62
2987,1953	57,6465
2988,1594	57,6719
2989,1238	57,6914
2990,0879	57,7025
2991,0522	57,706
2992,0164	57,7053
2992,9807	57,7039
2993,9448	57,7031
2994,9092	57,7011
2995,8733	57,695
2996,8376	57,6829
2997,8018	57,6653
2998,7661	57,6444
2999,7302	57,622
3000,6946	57,5986
3001,6587	57,5734
3002,6230	57,5466
3003,5872	57,5201
3004,5515	57,4972
3005,5156	57,4809
3006,4800	57,4714
3007,4441	57,4661
3008,4084	57,4604
3009,3726	57,4495
3010,3369	57,4304
3011,3010	57,4021
3012,2654	57,3655
3013,2295	57,3234
3014,1938	57,2791
3015,1580	57,2367
3016,1223	57,1991
3017,0864	57,1669
3018,0508	57,1377
3019,0149	57,1068
3019,9792	57,0695
3020,9434	57,0236
3021,9077	56,971
3022,8718	56,9167
3023,8362	56,8667
3024,8003	56,8242
3025,7646	56,7888
3026,7288	56,7564
3027,6931	56,7219
3028,6572	56,6815
3029,6216	56,6337
3030,5857	56,5799
3031,5500	56,523
3032,5142	56,4668
3033,4785	56,4159
3034,4426	56,3743
3035,4070	56,3444
3036,3711	56,3256
3037,3354	56,3138
3038,2996	56,3017
3039,2639	56,2819
3040,2280	56,2496
3041,1924	56,205
3042,1565	56,1529
3043,1208	56,1001
3044,0850	56,052
3045,0493	56,0102
3046,0134	55,973
3046,9778	55,9371
3047,9419	55,9003
3048,9063	55,8628
3049,8704	55,8257
3050,8347	55,7892
3051,7988	55,7505
3052,7632	55,7055
3053,7273	55,6517
3054,6917	55,5912
3055,6558	55,5317
3056,6201	55,4822
3057,5842	55,4477
3058,5486	55,4257
3059,5127	55,4076
3060,4771	55,3847
3061,4412	55,3532
3062,4055	55,3161
3063,3696	55,2803
3064,3340	55,2506
3065,2981	55,2261
3066,2625	55,2002
3067,2266	55,1661
3068,1909	55,1221
3069,1550	55,0734
3070,1194	55,0303
3071,0835	55,0029
3072,0479	54,9965
3073,0120	55,0087
3073,9763	55,0304
3074,9404	55,0498
3075,9048	55,0571
3076,8689	55,0486
3077,8333	55,0275
3078,7974	55,0011
3079,7617	54,9762
3080,7258	54,9559
3081,6902	54,94
3082,6543	54,9271
3083,6187	54,9184
3084,5828	54,9165
3085,5471	54,9231
3086,5112	54,9353
3087,4756	54,9459
3088,4397	54,9473
3089,4041	54,9366
3090,3682	54,9182
3091,3325	54,9012
3092,2966	54,8938
3093,2610	54,8989
3094,2251	54,9121
3095,1895	54,9253
3096,1536	54,9304
3097,1179	54,9231
3098,0820	54,9038
3099,0464	54,8768
3100,0105	54,8491
3100,9749	54,8284
3101,9390	54,8205
3102,9033	54,8265
3103,8674	54,8412
3104,8318	54,8555
3105,7959	54,8601
3106,7603	54,851
3107,7244	54,8313
3108,6887	54,8094
3109,6528	54,7945
3110,6172	54,7922
3111,5813	54,8024
3112,5457	54,8203
3113,5098	54,8397
3114,4741	54,8555
3115,4382	54,8645
3116,4026	54,8654
3117,3667	54,8585
3118,3311	54,8444
3119,2952	54,8244
3120,2595	54,8008
3121,2236	54,7764
3122,1880	54,7542
3123,1521	54,7363
3124,1165	54,7226
3125,0806	54,7105
3126,0449	54,6962
3127,0090	54,6769
3127,9734	54,6523
3128,9375	54,6254
3129,9019	54,6006
3130,8660	54,5815
3131,8303	54,5691
3132,7944	54,5616
3133,7588	54,5557
3134,7229	54,5484
3135,6873	54,5378
3136,6514	54,5229
3137,6157	54,5025
3138,5798	54,4749
3139,5442	54,4389
3140,5083	54,3943
3141,4727	54,3431
3142,4368	54,2898
3143,4011	54,24
3144,3652	54,1996
3145,3296	54,1728
3146,2937	54,1608
3147,2581	54,161
3148,2222	54,1674
3149,1865	54,1717
3150,1506	54,166
3151,1150	54,1447
3152,0791	54,1066
3153,0435	54,0547
3154,0076	53,9947
3154,9719	53,9334
3155,9360	53,8761
3156,9004	53,8254
3157,8645	53,7815
3158,8289	53,7423
3159,7930	53,7047
3160,7573	53,666
3161,7214	53,6242
3162,6858	53,5786
3163,6499	53,5299
3164,6143	53,4799
3165,5784	53,431
3166,5427	53,386
3167,5068	53,3478
3168,4712	53,319
3169,4353	53,3008
3170,3997	53,2921
3171,3638	53,288
3172,3281	53,2803
3173,2922	53,2605
3174,2566	53,2232
3175,2207	53,1699
3176,1851	53,109
3177,1492	53,0523
3178,1135	53,0084
3179,0776	52,9783
3180,0420	52,9554
3181,0061	52,9302
3181,9705	52,8969
3182,9346	52,8567
3183,8989	52,8165
3184,8630	52,7842
3185,8274	52,7639
3186,7915	52,753
3187,7559	52,7449
3188,7200	52,7321
3189,6843	52,7101
3190,6484	52,6785
3191,6128	52,6408
3192,5769	52,6026
3193,5413	52,5697
3194,5054	52,5462
3195,4697	52,5339
3196,4338	52,5309
3197,3982	52,5328
3198,3623	52,5336
3199,3267	52,5286
3200,2908	52,5158
3201,2551	52,4967
3202,2192	52,4752
3203,1836	52,4552
3204,1477	52,439
3205,1121	52,4261
3206,0762	52,4146
3207,0405	52,403
3208,0046	52,3916
3208,9690	52,3829
3209,9331	52,3794
3210,8975	52,3813
3211,8616	52,3856
3212,8259	52,3874
3213,7900	52,383
3214,7544	52,3719
3215,7185	52,357
3216,6829	52,3422
3217,6470	52,3299
3218,6113	52,3204
3219,5754	52,3125
3220,5398	52,3054
3221,5039	52,2992
3222,4683	52,2946
3223,4324	52,2918
3224,3967	52,291
3225,3608	52,2935
3226,3252	52,3025
3227,2893	52,321
3228,2537	52,3493
3229,2178	52,3814
3230,1821	52,4072
3231,1462	52,4166
3232,1106	52,4061
3233,0747	52,3815
3234,0391	52,3555
3235,0032	52,3419
3235,9675	52,3483
3236,9316	52,3738
3237,8960	52,4106
3238,8601	52,4492
3239,8245	52,4833
3240,7886	52,5117
3241,7529	52,5369
3242,7170	52,5619
3243,6814	52,5876
3244,6455	52,6119
3245,6099	52,6319
3246,5740	52,6458
3247,5383	52,655
3248,5024	52,664
3249,4668	52,6787
3250,4309	52,7037
3251,3953	52,7408
3252,3594	52,7878
3253,3237	52,8392
3254,2878	52,8882
3255,2522	52,929
3256,2163	52,9597
3257,1807	52,9826
3258,1448	53,0035
3259,1091	53,0293
3260,0732	53,0647
3261,0376	53,1107
3262,0017	53,1645
3262,9661	53,222
3263,9302	53,2804
3264,8945	53,3393
3265,8586	53,3998
3266,8230	53,4623
3267,7871	53,525
3268,7515	53,584
3269,7156	53,6364
3270,6799	53,6819
3271,6440	53,7237
3272,6084	53,7667
3273,5725	53,8144
3274,5369	53,8666
3275,5010	53,9199
3276,4653	53,9697
3277,4294	54,0131
3278,3938	54,0501
3279,3579	54,0833
3280,3223	54,1162
3281,2864	54,1521
3282,2507	54,1927
3283,2148	54,239
3284,1792	54,2914
3285,1433	54,3509
3286,1077	54,4184
3287,0718	54,4947
3288,0361	54,5786
3289,0002	54,6669
3289,9646	54,7534
3290,9287	54,8305
3291,8931	54,8916
3292,8572	54,9334
3293,8215	54,958
3294,7856	54,973
3295,7500	54,9886
3296,7141	55,0144
3297,6785	55,0554
3298,6426	55,1108
3299,6069	55,1755
3300,5710	55,2444
3301,5354	55,3153
3302,4995	55,3895
3303,4639	55,469
3304,4280	55,5529
3305,3923	55,6356
3306,3564	55,7086
3307,3208	55,7646
3308,2849	55,8017
3309,2493	55,8241
3310,2134	55,8394
3311,1777	55,855
3312,1418	55,8757
3313,1062	55,9037
3314,0703	55,9397
3315,0347	55,9839
3315,9988	56,0348
3316,9631	56,089
3317,9272	56,1416
3318,8916	56,1884
3319,8557	56,2284
3320,8201	56,2644
3321,7842	56,3014
3322,7485	56,3429
3323,7126	56,3887
3324,6770	56,4347
3325,6411	56,4752
3326,6055	56,5067
3327,5696	56,5305
3328,5339	56,5525
3329,4980	56,5813
3330,4624	56,624
3331,4265	56,6824
3332,3909	56,7517
3333,3550	56,8224
3334,3193	56,8843
3335,2834	56,9318
3336,2478	56,9666
3337,2119	56,9961
3338,1763	57,0283
3339,1404	57,0672
3340,1047	57,1106
3341,0688	57,153
3342,0332	57,1894
3342,9973	57,2183
3343,9617	57,242
3344,9258	57,2646
3345,8901	57,2899
3346,8542	57,3207
3347,8186	57,3586
3348,7827	57,4051
3349,7471	57,4598
3350,7112	57,5202
3351,6755	57,5813
3352,6396	57,6372
3353,6040	57,6841
3354,5681	57,7221
3355,5325	57,7553
3356,4966	57,7904
3357,4609	57,8336
3358,4250	57,8879
3359,3894	57,9519
3360,3535	58,0202
3361,3179	58,0852
3362,2820	58,1398
3363,2463	58,1804
3364,2104	58,2089
3365,1748	58,2321
3366,1389	58,2586
3367,1033	58,2953
3368,0674	58,3447
3369,0317	58,4054
3369,9958	58,4744
3370,9602	58,549
3371,9243	58,6271
3372,8887	58,7067
3373,8528	58,7855
3374,8171	58,8609
3375,7813	58,9316
3376,7456	58,9983
3377,7097	59,0626
3378,6741	59,1249
3379,6382	59,1841
3380,6025	59,2385
3381,5667	59,2888
3382,5310	59,339
3383,4951	59,395
3384,4595	59,4609
3385,4236	59,5366
3386,3879	59,6185
3387,3521	59,7028
3388,3164	59,7886
3389,2805	59,8783
3390,2449	59,9736
3391,2090	60,0726
3392,1733	60,1685
3393,1375	60,2539
3394,1018	60,3251
3395,0659	60,3848
3396,0303	60,4392
3396,9944	60,4943
3397,9587	60,5535
3398,9229	60,6183
3399,8872	60,6904
3400,8513	60,7732
3401,8157	60,8691
3402,7798	60,9768
3403,7441	61,0897
3404,7083	61,1993
3405,6726	61,2991
3406,6367	61,3882
3407,6011	61,4712
3408,5652	61,5542
3409,5295	61,6415
3410,4937	61,7341
3411,4580	61,8309
3412,4221	61,9299
3413,3865	62,0289
3414,3506	62,1264
3415,3149	62,2214
3416,2791	62,3149
3417,2434	62,4088
3418,2075	62,5052
3419,1719	62,6037
3420,1360	62,7004
3421,1003	62,7908
3422,0645	62,8737
3423,0288	62,9536
3423,9929	63,0375
3424,9573	63,1297
3425,9214	63,2275
3426,8857	63,322
3427,8499	63,4044
3428,8142	63,472
3429,7783	63,5323
3430,7427	63,5986
3431,7068	63,6831
3432,6711	63,7892
3433,6353	63,9111
3434,5996	64,038
3435,5637	64,1604
3436,5281	64,2757
3437,4922	64,3873
3438,4565	64,5015
3439,4207	64,6216
3440,3850	64,7459
3441,3491	64,868
3442,3135	64,9813
3443,2776	65,0827
3444,2419	65,1748
3445,2061	65,2639
3446,1704	65,3562
3447,1345	65,4541
3448,0989	65,5555
3449,0630	65,6564
3450,0273	65,7544
3450,9915	65,8503
3451,9558	65,9469
3452,9199	66,0471
3453,8843	66,1525
3454,8484	66,2632
3455,8127	66,3786
3456,7769	66,4974
3457,7412	66,6172
3458,7053	66,7337
3459,6697	66,8412
3460,6338	66,9346
3461,5981	67,0139
3462,5623	67,0854
3463,5266	67,1605
3464,4907	67,2509
3465,4551	67,3633
3466,4192	67,4963
3467,3835	67,6415
3468,3477	67,7878
3469,3120	67,9268
3470,2761	68,0559
3471,2405	68,1779
3472,2046	68,297
3473,1689	68,4156
3474,1331	68,5324
3475,0974	68,6449
3476,0615	68,7521
3477,0259	68,8568
3477,9900	68,9644
3478,9543	69,0802
3479,9185	69,2068
3480,8828	69,343
3481,8469	69,4851
3482,8113	69,6296
3483,7754	69,774
3484,7397	69,9165
3485,7039	70,0548
3486,6682	70,1866
3487,6323	70,3113
3488,5967	70,4321
3489,5608	70,5542
3490,5251	70,6825
3491,4893	70,8185
3492,4536	70,9609
3493,4177	71,108
3494,3821	71,2591
3495,3462	71,414
3496,3105	71,5712
3497,2747	71,7269
3498,2390	71,8776
3499,2031	72,0233
3500,1675	72,1698
3501,1316	72,3259
3502,0959	72,497
3503,0601	72,6786
3504,0244	72,8578
3504,9885	73,0229
3505,9529	73,1713
3506,9170	73,3091
3507,8813	73,4459
3508,8455	73,5891
3509,8098	73,7412
3510,7739	73,9009
3511,7383	74,0661
3512,7024	74,237
3513,6667	74,4141
3514,6309	74,5962
3515,5952	74,7788
3516,5593	74,9559
3517,5237	75,1242
3518,4878	75,2853
3519,4521	75,4452
3520,4163	75,6103
3521,3806	75,7824
3522,3447	75,9575
3523,3091	76,1269
3524,2732	76,2843
3525,2375	76,4314
3526,2017	76,5784
3527,1660	76,7376
3528,1301	76,9146
3529,0945	77,1027
3530,0586	77,2879
3531,0229	77,4585
3531,9871	77,6132
3532,9514	77,7622
3533,9155	77,9212
3534,8799	78,1027
3535,8440	78,3074
3536,8083	78,5223
3537,7725	78,7261
3538,7368	78,9021
3539,7009	79,0442
3540,6653	79,1575
3541,6294	79,2549
3542,5938	79,3559
3543,5579	79,4838
3544,5222	79,6588
3545,4863	79,8833
3546,4507	80,136
3547,4148	80,3852
3548,3792	80,6088
3549,3433	80,8028
3550,3076	80,9771
3551,2717	81,1472
3552,2361	81,3256
3553,2002	81,5133
3554,1646	81,7003
3555,1287	81,8737
3556,0930	82,0281
3557,0571	82,1683
3558,0215	82,308
3558,9856	82,463
3559,9500	82,6423
3560,9141	82,8432
3561,8784	83,0532
3562,8425	83,259
3563,8069	83,4526
3564,7710	83,6344
3565,7354	83,8107
3566,6995	83,9883
3567,6638	84,1666
3568,6279	84,3398
3569,5923	84,5046
3570,5564	84,6625
3571,5208	84,8168
3572,4849	84,9706
3573,4492	85,126
3574,4133	85,2842
3575,3777	85,4467
3576,3418	85,6165
3577,3062	85,7982
3578,2703	85,9949
3579,2346	86,2049
3580,1987	86,4192
3581,1631	86,6247
3582,1272	86,8094
3583,0916	86,9677
3584,0557	87,1019
3585,0200	87,2234
3585,9841	87,3529
3586,9485	87,5097
3587,9126	87,6933
3588,8770	87,8819
3589,8411	88,0555
3590,8054	88,2098
3591,7695	88,3522
3592,7339	88,4952
3593,6980	88,649
3594,6624	88,8153
3595,6265	88,9843
3596,5908	89,1433
3597,5549	89,287
3598,5193	89,4213
3599,4834	89,5562
3600,4478	89,6977
3601,4119	89,8428
3602,3762	89,9849
3603,3403	90,1225
3604,3047	90,2636
3605,2688	90,423
3606,2332	90,6138
3607,1973	90,835
3608,1616	91,0644
3609,1257	91,2715
3610,0901	91,4392
3611,0542	91,5717
3612,0186	91,6823
3612,9827	91,7806
3613,9470	91,8691
3614,9111	91,9495
3615,8755	92,0307
3616,8396	92,1317
3617,8040	92,2745
3618,7681	92,4659
3619,7324	92,6814
3620,6965	92,8801
3621,6609	93,0371
3622,6250	93,1531
3623,5894	93,2417
3624,5535	93,3179
3625,5178	93,3969
3626,4819	93,4958
3627,4463	93,629
3628,4104	93,7913
3629,3748	93,9503
3630,3389	94,0826
3631,3032	94,1973
3632,2673	94,316
3633,2317	94,4522
3634,1958	94,606
3635,1602	94,766
3636,1243	94,9168
3637,0886	95,0498
3638,0527	95,1681
3639,0171	95,2829
3639,9812	95,4045
3640,9456	95,5361
3641,9097	95,6733
3642,8740	95,8106
3643,8381	95,9463
3644,8025	96,0849
3645,7666	96,2342
3646,7310	96,3996
3647,6951	96,568
3648,6594	96,6974
3649,6235	96,7616
3650,5879	96,7937
3651,5520	96,8333
3652,5164	96,8943
3653,4805	96,9771
3654,4448	97,0768
3655,4089	97,1818
3656,3733	97,2735
3657,3374	97,3362
3658,3018	97,3708
3659,2659	97,3953
3660,2302	97,4338
3661,1943	97,5053
3662,1587	97,6149
3663,1228	97,7508
3664,0872	97,8891
3665,0513	98,0063
3666,0156	98,0883
3666,9797	98,1327
3667,9441	98,1482
3668,9082	98,1548
3669,8726	98,1734
3670,8367	98,2091
3671,8010	98,2528
3672,7651	98,2971
3673,7295	98,3459
3674,6936	98,4088
3675,6580	98,4849
3676,6221	98,5526
3677,5864	98,5898
3678,5505	98,5935
3679,5149	98,574
3680,4790	98,5436
3681,4434	98,513
3682,4075	98,4889
3683,3718	98,4736
3684,3359	98,4644
3685,3003	98,4569
3686,2644	98,4485
3687,2288	98,4429
3688,1929	98,4525
3689,1572	98,4882
3690,1213	98,54
3691,0857	98,5815
3692,0498	98,596
3693,0142	98,5836
3693,9783	98,5535
3694,9426	98,5179
3695,9067	98,4881
3696,8711	98,4711
3697,8352	98,4686
3698,7996	98,4785
3699,7637	98,498
3700,7280	98,5257
3701,6921	98,5598
3702,6565	98,595
3703,6206	98,6238
3704,5850	98,64
3705,5491	98,6422
3706,5134	98,6329
3707,4775	98,6167
3708,4419	98,5979
3709,4060	98,5775
3710,3704	98,5524
3711,3345	98,5204
3712,2988	98,4885
3713,2629	98,4676
3714,2273	98,4644
3715,1914	98,4799
3716,1558	98,5117
3717,1199	98,5543
3718,0842	98,5977
3719,0483	98,6267
3720,0127	98,6238
3720,9768	98,5769
3721,9412	98,488
3722,9053	98,3763
3723,8696	98,2732
3724,8337	98,2072
3725,7981	98,1879
3726,7622	98,2027
3727,7266	98,2309
3728,6907	98,2584
3729,6550	98,2836
3730,6191	98,3142
3731,5835	98,3617
3732,5476	98,431
3733,5120	98,5052
3734,4761	98,5413
3735,4404	98,5087
3736,4045	98,4293
3737,3689	98,3461
3738,3330	98,2811
3739,2974	98,234
3740,2615	98,1973
3741,2258	98,1659
3742,1899	98,1434
3743,1543	98,143
3744,1184	98,1769
3745,0828	98,2346
3746,0469	98,2837
3747,0112	98,2946
3747,9753	98,2508
3748,9397	98,1499
3749,9038	98,016
3750,8682	97,9069
3751,8323	97,8666
3752,7966	97,8805
3753,7607	97,9122
3754,7251	97,9407
3755,6892	97,9623
3756,6536	97,9808
3757,6177	97,9998
3758,5820	98,0172
3759,5461	98,0243
3760,5105	98,0141
3761,4746	97,9871
3762,4390	97,9507
3763,4031	97,9157
3764,3674	97,8923
3765,3315	97,8856
3766,2959	97,8918
3767,2600	97,8996
3768,2244	97,8969
3769,1885	97,8809
3770,1528	97,8593
3771,1169	97,8431
3772,0813	97,8367
3773,0454	97,8359
3774,0098	97,8328
3774,9739	97,8212
3775,9382	97,7986
3776,9023	97,7678
3777,8667	97,7359
3778,8308	97,7113
3779,7952	97,6974
3780,7593	97,6913
3781,7236	97,6886
3782,6877	97,6871
3783,6521	97,6879
3784,6162	97,693
3785,5806	97,703
3786,5447	97,7163
3787,5090	97,7291
3788,4731	97,7367
3789,4375	97,7339
3790,4016	97,7167
3791,3660	97,6826
3792,3301	97,633
3793,2944	97,574
3794,2585	97,5164
3795,2229	97,4714
3796,1870	97,445
3797,1514	97,4333
3798,1155	97,4258
3799,0798	97,4132
3800,0439	97,3957
3801,0083	97,384
3801,9724	97,389
3802,9368	97,4101
3803,9009	97,4364
3804,8652	97,4566
3805,8293	97,4636
3806,7937	97,4552
3807,7578	97,4341
3808,7222	97,4061
3809,6863	97,3756
3810,6506	97,3444
3811,6147	97,3137
3812,5791	97,2866
3813,5432	97,2698
3814,5076	97,2727
3815,4717	97,3006
3816,4360	97,3472
3817,4001	97,3971
3818,3645	97,434
3819,3286	97,4459
3820,2930	97,4273
3821,2571	97,3843
3822,2214	97,3313
3823,1855	97,28
3824,1499	97,2338
3825,1140	97,1923
3826,0784	97,1562
3827,0425	97,1284
3828,0068	97,1129
3828,9709	97,1109
3829,9353	97,1192
3830,8994	97,1306
3831,8638	97,1366
3832,8279	97,1305
3833,7922	97,109
3834,7563	97,0723
3835,7207	97,0245
3836,6848	96,975
3837,6492	96,9373
3838,6133	96,9227
3839,5776	96,929
3840,5417	96,9418
3841,5061	96,947
3842,4702	96,9405
3843,4346	96,9286
3844,3987	96,9225
3845,3630	96,9305
3846,3271	96,9532
3847,2915	96,9834
3848,2556	97,0089
3849,2200	97,0147
3850,1841	96,984
3851,1484	96,9038
3852,1125	96,7879
3853,0769	96,7018
3854,0410	96,7035
3855,0054	96,7635
3855,9697	96,8252
3856,9338	96,863
3857,8982	96,874
3858,8623	96,8624
3859,8267	96,8344
3860,7908	96,7983
3861,7551	96,7663
3862,7192	96,7505
3863,6836	96,7536
3864,6477	96,7633
3865,6121	96,7611
3866,5762	96,7358
3867,5405	96,6882
3868,5046	96,6313
3869,4690	96,5871
3870,4331	96,5762
3871,3975	96,6015
3872,3616	96,6453
3873,3259	96,6837
3874,2900	96,7022
3875,2544	96,6977
3876,2185	96,673
3877,1829	96,6326
3878,1470	96,5822
3879,1113	96,5292
3880,0754	96,4836
3881,0398	96,4535
3882,0039	96,4416
3882,9683	96,4448
3883,9324	96,4587
3884,8967	96,4786
3885,8608	96,4994
3886,8252	96,515
3887,7893	96,5206
3888,7537	96,5132
3889,7178	96,4938
3890,6821	96,4672
3891,6462	96,4419
3892,6106	96,4238
3893,5747	96,4123
3894,5391	96,4021
3895,5032	96,3898
3896,4675	96,3759
3897,4316	96,3643
3898,3960	96,3594
3899,3601	96,3604
3900,3245	96,359
3901,2886	96,3446
3902,2529	96,3169
3903,2170	96,2904
3904,1814	96,2825
3905,1455	96,2973
3906,1099	96,3234
3907,0740	96,346
3908,0383	96,355
3909,0024	96,347
3909,9668	96,3238
3910,9309	96,2891
3911,8953	96,2467
3912,8594	96,1992
3913,8237	96,1503
3914,7878	96,1074
3915,7522	96,0827
3916,7163	96,0872
3917,6807	96,1202
3918,6448	96,1649
3919,6091	96,1989
3920,5732	96,2073
3921,5376	96,1876
3922,5017	96,1476
3923,4661	96,1021
3924,4302	96,0664
3925,3945	96,0495
3926,3586	96,0509
3927,3230	96,0635
3928,2871	96,0781
3929,2515	96,0855
3930,2156	96,0777
3931,1799	96,0524
3932,1440	96,0171
3933,1084	95,9859
3934,0725	95,9699
3935,0369	95,9705
3936,0010	95,9799
3936,9653	95,9867
3937,9294	95,9811
3938,8938	95,9606
3939,8579	95,9307
3940,8223	95,9026
3941,7864	95,886
3942,7507	95,8818
3943,7148	95,8821
3944,6792	95,8769
3945,6433	95,8617
3946,6077	95,8398
3947,5718	95,8184
3948,5361	95,8033
3949,5002	95,7943
3950,4646	95,7865
3951,4287	95,7757
3952,3931	95,7627
3953,3572	95,7524
3954,3215	95,7489
3955,2856	95,7518
3956,2500	95,7564
3957,2141	95,7577
3958,1785	95,7552
3959,1426	95,7537
3960,1069	95,7585
3961,0710	95,7691
3962,0354	95,7766
3962,9995	95,7691
3963,9639	95,7407
3964,9280	95,6967
3965,8923	95,6513
3966,8564	95,6202
3967,8208	95,6122
3968,7849	95,6246
3969,7493	95,6458
3970,7134	95,6615
3971,6777	95,6625
3972,6418	95,6479
3973,6062	95,6239
3974,5703	95,599
3975,5347	95,5801
3976,4988	95,5692
3977,4631	95,5644
3978,4272	95,5622
3979,3916	95,5597
3980,3557	95,5567
3981,3201	95,5544
3982,2842	95,5537
3983,2485	95,5532
3984,2126	95,5494
3985,1770	95,5395
3986,1411	95,5243
3987,1055	95,5088
3988,0696	95,4991
3989,0339	95,4981
3989,9980	95,5031
3990,9624	95,5078
3991,9265	95,5075
3992,8909	95,5024
3993,8550	95,4971
3994,8193	95,4948
3995,7834	95,4941
3996,7478	95,489
3997,7119	95,475
3998,6763	95,4535
3999,6404	95,4318
4000,6047	95,4184

##### Extended Information
[Comments]
Sample name	CA
Comment
User
Division
Company	ICMAB

[Detailed Information]
Creation date	05/11/2024 12:01

Data array type	Linear data array
Horizontal axis	Wavenumber [cm-1]
Vertical axis	%T
Start	399,193 cm-1
End	4000,6 cm-1
Data interval	0,964233 cm-1
Data points	3736    

[Measurement Information]
Model Name	FT/IR-4700typeA
Serial Number	C033961788

Accessory	ATR-PRO-ONE
Accessory S/N	B102761809
Incident angle	45 deg

Measurement Date	29/10/2024 16:21

Light Source	Standard
Detector	TGS
Accumulation	32
Resolution	4 cm-1
Zero Filling	On
Apodization	Cosine
Gain	Auto (16)
Aperture	Auto (7.1 mm)
Scanning Speed	Auto (2 mm/sec)
Filter	Auto (30000 Hz)

