TITLE	N-GQD_Glu
DATA TYPE	INFRARED SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	24/11/25
TIME	19:45:01
SPECTROMETER/DATA SYSTEM	
LOCALE	3082
RESOLUTION	
DELTAX	0,964233
XUNITS	1/CM
YUNITS	TRANSMITTANCE
FIRSTX	  399,1927
LASTX	 4000,6047
NPOINTS	    3736
FIRSTY	    85,06151
MAXY	    99,12162
MINY	    22,16119
XYDATA
2850,2742	61,0115
2851,2383	61,9887
2852,2026	63,4373
2853,1667	65,1504
2854,1311	66,9522
2855,0952	68,7197
2856,0596	70,3825
2857,0237	71,9109
2857,9880	73,2994
2858,9521	74,5524
2859,9165	75,674
2860,8806	76,6625
2861,8450	77,51
2862,8091	78,2057
2863,7734	78,741
2864,7375	79,1153
2865,7019	79,3393
2866,6660	79,4354
2867,6304	79,4348
2868,5945	79,3729
2869,5588	79,2847
2870,5229	79,2004
2871,4873	79,1422
2872,4514	79,1213
2873,4158	79,1366
2874,3799	79,175
2875,3442	79,2149
2876,3083	79,2307
2877,2727	79,199
2878,2368	79,1028
2879,2012	78,9342
2880,1653	78,6951
2881,1296	78,3956
2882,0938	78,0521
2883,0581	77,6828
2884,0222	77,3034
2884,9866	76,923
2885,9507	76,5415
2886,9150	76,1504
2887,8792	75,7372
2888,8435	75,2918
2889,8076	74,8132
2890,7720	74,3123
2891,7361	73,8068
2892,7004	73,3116
2893,6646	72,8261
2894,6289	72,3302
2895,5930	71,7907
2896,5574	71,1801
2897,5215	70,4955
2898,4858	69,7659
2899,4500	69,041
2900,4143	68,3667
2901,3784	67,7592
2902,3428	67,1948
2903,3069	66,6187
2904,2712	65,9658
2905,2354	65,1821
2906,1997	64,2337
2907,1638	63,106
2908,1282	61,8008
2909,0923	60,3357
2910,0566	58,7493
2911,0208	57,1051
2911,9851	55,4901
2912,9492	54,0034
2913,9136	52,7422
2914,8777	51,7859
2915,8420	51,1857
2916,8062	50,9607
2917,7705	51,0991
2918,7346	51,566
2919,6990	52,3128
2920,6631	53,2852
2921,6274	54,4294
2922,5916	55,6956
2923,5559	57,0395
2924,5200	58,4241
2925,4844	59,8211
2926,4485	61,2108
2927,4128	62,5816
2928,3770	63,9268
2929,3413	65,2422
2930,3054	66,5238
2931,2698	67,7679
2932,2339	68,9718
2933,1982	70,1349
2934,1624	71,2573
2935,1267	72,3383
2936,0908	73,3735
2937,0552	74,354
2938,0193	75,2675
2938,9836	76,1016
2939,9478	76,8479
2940,9121	77,505
2941,8762	78,0778
2942,8406	78,5742
2943,8047	78,9986
2944,7690	79,3484
2945,7332	79,612
2946,6975	79,7743
2947,6616	79,8227
2948,6260	79,7546
2949,5901	79,5807
2950,5544	79,3246
2951,5186	79,0202
2952,4829	78,7071
2953,4470	78,4248
2954,4114	78,2079
2955,3755	78,0801
2956,3398	78,0519
2957,3040	78,1206
2958,2683	78,274
2959,2324	78,4944
2960,1968	78,7627
2961,1609	79,0598
2962,1252	79,3663
2963,0894	79,6645
2964,0537	79,9405
2965,0178	80,188
2965,9822	80,4099
2966,9463	80,6163
2967,9106	80,8211
2968,8748	81,0369
2969,8391	81,2719
2970,8032	81,5286
2971,7676	81,8036
2972,7317	82,0879
2973,6960	82,3684
2974,6602	82,6312
2975,6245	82,8653
2976,5886	83,0663
2977,5530	83,2379
2978,5171	83,3895
2979,4814	83,5315
2980,4456	83,6682
2981,4099	83,7932
2982,3740	83,8885
2983,3384	83,9322
2984,3025	83,9126
2985,2668	83,8429
2986,2310	83,7681
2987,1953	83,7544
2988,1594	83,8639
2989,1238	84,1236
2990,0879	84,5094
2991,0522	84,9546
2992,0164	85,3792
2992,9807	85,7255
2993,9448	85,9782
2994,9092	86,1623
2995,8733	86,3202
2996,8376	86,4861
2997,8018	86,6717
2998,7661	86,87
2999,7302	87,0695
3000,6946	87,2662
3001,6587	87,4663
3002,6230	87,6797
3003,5872	87,9112
3004,5515	88,1565
3005,5156	88,4054
3006,4800	88,6484
3007,4441	88,8817
3008,4084	89,1072
3009,3726	89,329
3010,3369	89,5491
3011,3010	89,7669
3012,2654	89,9798
3013,2295	90,1863
3014,1938	90,3862
3015,1580	90,5801
3016,1223	90,7684
3017,0864	90,9502
3018,0508	91,125
3019,0149	91,2937
3019,9792	91,4595
3020,9434	91,6257
3021,9077	91,7937
3022,8718	91,9606
3023,8362	92,1199
3024,8003	92,2639
3025,7646	92,3863
3026,7288	92,4851
3027,6931	92,5626
3028,6572	92,6249
3029,6216	92,6807
3030,5857	92,7396
3031,5500	92,8099
3032,5142	92,8964
3033,4785	92,9978
3034,4426	93,1076
3035,4070	93,2163
3036,3711	93,3155
3037,3354	93,4008
3038,2996	93,4727
3039,2639	93,5344
3040,2280	93,5884
3041,1924	93,6337
3042,1565	93,6659
3043,1208	93,6802
3044,0850	93,6756
3045,0493	93,6574
3046,0134	93,6359
3046,9778	93,6222
3047,9419	93,6233
3048,9063	93,639
3049,8704	93,6628
3050,8347	93,6853
3051,7988	93,6985
3052,7632	93,6986
3053,7273	93,6867
3054,6917	93,6673
3055,6558	93,6469
3056,6201	93,6319
3057,5842	93,6261
3058,5486	93,6297
3059,5127	93,6383
3060,4771	93,6451
3061,4412	93,6441
3062,4055	93,6337
3063,3696	93,6188
3064,3340	93,6096
3065,2981	93,6167
3066,2625	93,6444
3067,2266	93,6873
3068,1909	93,7314
3069,1550	93,7613
3070,1194	93,7679
3071,0835	93,7532
3072,0479	93,7282
3073,0120	93,7071
3073,9763	93,6992
3074,9404	93,7043
3075,9048	93,7149
3076,8689	93,7216
3077,8333	93,7193
3078,7974	93,7095
3079,7617	93,6977
3080,7258	93,6893
3081,6902	93,6871
3082,6543	93,6908
3083,6187	93,6997
3084,5828	93,7133
3085,5471	93,7303
3086,5112	93,748
3087,4756	93,762
3088,4397	93,7681
3089,4041	93,7651
3090,3682	93,7555
3091,3325	93,7441
3092,2966	93,7354
3093,2610	93,7319
3094,2251	93,7338
3095,1895	93,7382
3096,1536	93,7402
3097,1179	93,7336
3098,0820	93,713
3099,0464	93,678
3100,0105	93,6351
3100,9749	93,5972
3101,9390	93,5771
3102,9033	93,5805
3103,8674	93,6013
3104,8318	93,6249
3105,7959	93,6361
3106,7603	93,6275
3107,7244	93,6024
3108,6887	93,5718
3109,6528	93,5458
3110,6172	93,5273
3111,5813	93,5105
3112,5457	93,4859
3113,5098	93,4471
3114,4741	93,3961
3115,4382	93,3438
3116,4026	93,3047
3117,3667	93,2893
3118,3311	93,2981
3119,2952	93,3201
3120,2595	93,3376
3121,2236	93,3352
3122,1880	93,3072
3123,1521	93,2614
3124,1165	93,2148
3125,0806	93,1835
3126,0449	93,1745
3127,0090	93,1822
3127,9734	93,1934
3128,9375	93,1959
3129,9019	93,1859
3130,8660	93,1692
3131,8303	93,1556
3132,7944	93,1511
3133,7588	93,1533
3134,7229	93,1532
3135,6873	93,1421
3136,6514	93,1172
3137,6157	93,0832
3138,5798	93,0482
3139,5442	93,0175
3140,5083	92,9916
3141,4727	92,967
3142,4368	92,941
3143,4011	92,9147
3144,3652	92,8926
3145,3296	92,8796
3146,2937	92,8774
3147,2581	92,884
3148,2222	92,8955
3149,1865	92,9065
3150,1506	92,9111
3151,1150	92,9033
3152,0791	92,8783
3153,0435	92,8366
3154,0076	92,7854
3154,9719	92,7368
3155,9360	92,7012
3156,9004	92,6806
3157,8645	92,667
3158,8289	92,6477
3159,7930	92,6151
3160,7573	92,572
3161,7214	92,5307
3162,6858	92,5046
3163,6499	92,4993
3164,6143	92,5085
3165,5784	92,5182
3166,5427	92,515
3167,5068	92,4927
3168,4712	92,4551
3169,4353	92,4367
3170,3997	92,3985
3171,3638	92,3695
3172,3281	92,3468
3173,2922	92,3216
3174,2566	92,2851
3175,2207	92,2344
3176,1851	92,1753
3177,1492	92,12
3178,1135	92,0801
3179,0776	92,0589
3180,0420	92,0487
3181,0061	92,0365
3181,9705	92,0121
3182,9346	91,9744
3183,8989	91,9312
3184,8630	91,8926
3185,8274	91,864
3186,7915	91,8426
3187,7559	91,8205
3188,7200	91,7911
3189,6843	91,7542
3190,6484	91,7149
3191,6128	91,6797
3192,5769	91,6518
3193,5413	91,6295
3194,5054	91,6088
3195,4697	91,5874
3196,4338	91,5663
3197,3982	91,5479
3198,3623	91,5321
3199,3267	91,5149
3200,2908	91,4901
3201,2551	91,4542
3202,2192	91,4102
3203,1836	91,3666
3204,1477	91,3324
3205,1121	91,3105
3206,0762	91,2952
3207,0405	91,2759
3208,0046	91,2434
3208,9690	91,197
3209,9331	91,1454
3210,8975	91,1013
3211,8616	91,0742
3212,8259	91,0647
3213,7900	91,0648
3214,7544	91,0619
3215,7185	91,045
3216,6829	91,0101
3217,6470	90,9612
3218,6113	90,9093
3219,5754	90,8682
3220,5398	90,8482
3221,5039	90,8515
3222,4683	90,871
3223,4324	90,8931
3224,3967	90,9039
3225,3608	90,8948
3226,3252	90,8646
3227,2893	90,8184
3228,2537	90,7637
3229,2178	90,7069
3230,1821	90,6517
3231,1462	90,6006
3232,1106	90,5558
3233,0747	90,5198
3234,0391	90,4938
3235,0032	90,4766
3235,9675	90,4645
3236,9316	90,4519
3237,8960	90,4343
3238,8601	90,4096
3239,8245	90,3791
3240,7886	90,3466
3241,7529	90,3172
3242,7170	90,2949
3243,6814	90,2817
3244,6455	90,2765
3245,6099	90,2752
3246,5740	90,272
3247,5383	90,2616
3248,5024	90,2411
3249,4668	90,2104
3250,4309	90,1727
3251,3953	90,1341
3252,3594	90,1015
3253,3237	90,0808
3254,2878	90,0745
3255,2522	90,0817
3256,2163	90,0986
3257,1807	90,1205
3258,1448	90,1422
3259,1091	90,1586
3260,0732	90,1645
3261,0376	90,1561
3262,0017	90,1332
3262,9661	90,1006
3263,9302	90,0672
3264,8945	90,0424
3265,8586	90,0314
3266,8230	90,0335
3267,7871	90,0422
3268,7515	90,0488
3269,7156	90,0461
3270,6799	90,0305
3271,6440	90,0032
3272,6084	89,9691
3273,5725	89,9353
3274,5369	89,9098
3275,5010	89,8988
3276,4653	89,9048
3277,4294	89,9249
3278,3938	89,9518
3279,3579	89,9749
3280,3223	89,9838
3281,2864	89,972
3282,2507	89,9396
3283,2148	89,8942
3284,1792	89,8478
3285,1433	89,8116
3286,1077	89,7912
3287,0718	89,7852
3288,0361	89,7885
3289,0002	89,797
3289,9646	89,8108
3290,9287	89,8326
3291,8931	89,8622
3292,8572	89,8929
3293,8215	89,9128
3294,7856	89,9125
3295,7500	89,8922
3296,7141	89,8637
3297,6785	89,8437
3298,6426	89,8442
3299,6069	89,866
3300,5710	89,8998
3301,5354	89,9344
3302,4995	89,9638
3303,4639	89,9891
3304,4280	90,0132
3305,3923	90,0349
3306,3564	90,0474
3307,3208	90,0429
3308,2849	90,0192
3309,2493	89,9834
3310,2134	89,9478
3311,1777	89,923
3312,1418	89,9128
3313,1062	89,914
3314,0703	89,922
3315,0347	89,9352
3315,9988	89,9557
3316,9631	89,9856
3317,9272	90,0232
3318,8916	90,0614
3319,8557	90,0909
3320,8201	90,1056
3321,7842	90,1058
3322,7485	90,0984
3323,7126	90,0932
3324,6770	90,0978
3325,6411	90,114
3326,6055	90,138
3327,5696	90,1633
3328,5339	90,1842
3329,4980	90,1981
3330,4624	90,2054
3331,4265	90,2079
3332,3909	90,2058
3333,3550	90,1988
3334,3193	90,1868
3335,2834	90,1724
3336,2478	90,1609
3337,2119	90,1574
3338,1763	90,1639
3339,1404	90,1776
3340,1047	90,1929
3341,0688	90,2055
3342,0332	90,2143
3342,9973	90,2215
3343,9617	90,2297
3344,9258	90,2393
3345,8901	90,249
3346,8542	90,2582
3347,8186	90,2689
3348,7827	90,2856
3349,7471	90,3109
3350,7112	90,3428
3351,6755	90,3741
3352,6396	90,3957
3353,6040	90,403
3354,5681	90,3984
3355,5325	90,39
3356,4966	90,3865
3357,4609	90,3921
3358,4250	90,4051
3359,3894	90,4198
3360,3535	90,4311
3361,3179	90,4371
3362,2820	90,4404
3363,2463	90,4459
3364,2104	90,4584
3365,1748	90,4797
3366,1389	90,5082
3367,1033	90,5396
3368,0674	90,5687
3369,0317	90,5917
3369,9958	90,6067
3370,9602	90,6139
3371,9243	90,614
3372,8887	90,6091
3373,8528	90,6027
3374,8171	90,6007
3375,7813	90,6097
3376,7456	90,6339
3377,7097	90,671
3378,6741	90,7118
3379,6382	90,7435
3380,6025	90,7555
3381,5667	90,7452
3382,5310	90,7183
3383,4951	90,6859
3384,4595	90,6595
3385,4236	90,647
3386,3879	90,6519
3387,3521	90,6744
3388,3164	90,7117
3389,2805	90,758
3390,2449	90,8035
3391,2090	90,8372
3392,1733	90,8517
3393,1375	90,8474
3394,1018	90,8323
3395,0659	90,817
3396,0303	90,809
3396,9944	90,8086
3397,9587	90,8118
3398,9229	90,8147
3399,8872	90,8178
3400,8513	90,8261
3401,8157	90,8452
3402,7798	90,8771
3403,7441	90,9188
3404,7083	90,9633
3405,6726	91,0035
3406,6367	91,0347
3407,6011	91,0558
3408,5652	91,0681
3409,5295	91,0752
3410,4937	91,0816
3411,4580	91,0921
3412,4221	91,1104
3413,3865	91,1373
3414,3506	91,1698
3415,3149	91,2015
3416,2791	91,2243
3417,2434	91,2322
3418,2075	91,224
3419,1719	91,2056
3420,1360	91,1888
3421,1003	91,1866
3422,0645	91,2074
3423,0288	91,2522
3423,9929	91,3151
3424,9573	91,387
3425,9214	91,4581
3426,8857	91,5206
3427,8499	91,5691
3428,8142	91,6013
3429,7783	91,6171
3430,7427	91,6184
3431,7068	91,6093
3432,6711	91,5968
3433,6353	91,5893
3434,5996	91,5937
3435,5637	91,6107
3436,5281	91,6338
3437,4922	91,651
3438,4565	91,6524
3439,4207	91,6367
3440,3850	91,6135
3441,3491	91,5985
3442,3135	91,6029
3443,2776	91,6265
3444,2419	91,658
3445,2061	91,6838
3446,1704	91,6988
3447,1345	91,7109
3448,0989	91,7348
3449,0630	91,78
3450,0273	91,8446
3450,9915	91,9168
3451,9558	91,9813
3452,9199	92,0274
3453,8843	92,0533
3454,8484	92,0646
3455,8127	92,0686
3456,7769	92,0676
3457,7412	92,058
3458,7053	92,0344
3459,6697	91,9962
3460,6338	91,9509
3461,5981	91,9114
3462,5623	91,8891
3463,5266	91,8888
3464,4907	91,9077
3465,4551	91,9397
3466,4192	91,98
3467,3835	92,0264
3468,3477	92,0778
3469,3120	92,1307
3470,2761	92,1792
3471,2405	92,2166
3472,2046	92,2393
3473,1689	92,2497
3474,1331	92,2553
3475,0974	92,2643
3476,0615	92,2818
3477,0259	92,3078
3477,9900	92,3386
3478,9543	92,37
3479,9185	92,3986
3480,8828	92,4236
3481,8469	92,4447
3482,8113	92,4613
3483,7754	92,4739
3484,7397	92,4852
3485,7039	92,5001
3486,6682	92,5236
3487,6323	92,5576
3488,5967	92,6005
3489,5608	92,6469
3490,5251	92,691
3491,4893	92,7296
3492,4536	92,7628
3493,4177	92,7943
3494,3821	92,8298
3495,3462	92,8748
3496,3105	92,9298
3497,2747	92,9872
3498,2390	93,0336
3499,2031	93,0543
3500,1675	93,0411
3501,1316	93,0004
3502,0959	92,957
3503,0601	92,941
3504,0244	92,9654
3504,9885	93,0178
3505,9529	93,0732
3506,9170	93,111
3507,8813	93,1251
3508,8455	93,1274
3509,8098	93,1433
3510,7739	93,1944
3511,7383	93,2827
3512,7024	93,3898
3513,6667	93,4882
3514,6309	93,5535
3515,5952	93,5742
3516,5593	93,5559
3517,5237	93,518
3518,4878	93,484
3519,4521	93,469
3520,4163	93,4753
3521,3806	93,4942
3522,3447	93,513
3523,3091	93,5219
3524,2732	93,5175
3525,2375	93,5042
3526,2017	93,4934
3527,1660	93,5012
3528,1301	93,5423
3529,0945	93,6214
3530,0586	93,7283
3531,0229	93,8438
3531,9871	93,9488
3532,9514	94,0304
3533,9155	94,084
3534,8799	94,114
3535,8440	94,1324
3536,8083	94,1512
3537,7725	94,1741
3538,7368	94,1956
3539,7009	94,2064
3540,6653	94,1995
3541,6294	94,1721
3542,5938	94,1291
3543,5579	94,0901
3544,5222	94,0877
3545,4863	94,1438
3546,4507	94,2424
3547,4148	94,3385
3548,3792	94,3958
3549,3433	94,4074
3550,3076	94,3891
3551,2717	94,367
3552,2361	94,3661
3553,2002	94,3981
3554,1646	94,4541
3555,1287	94,5146
3556,0930	94,5632
3557,0571	94,5898
3558,0215	94,5889
3558,9856	94,562
3559,9500	94,5204
3560,9141	94,4806
3561,8784	94,4539
3562,8425	94,4345
3563,8069	94,3982
3564,7710	94,327
3565,7354	94,2595
3566,6995	94,2848
3567,6638	94,4209
3568,6279	94,5656
3569,5923	94,6282
3570,5564	94,6071
3571,5208	94,5446
3572,4849	94,4763
3573,4492	94,4206
3574,4133	94,3864
3575,3777	94,3754
3576,3418	94,3773
3577,3062	94,3706
3578,2703	94,3322
3579,2346	94,2527
3580,1987	94,145
3581,1631	94,0406
3582,1272	93,9715
3583,0916	93,9479
3584,0557	93,9425
3585,0200	93,8986
3585,9841	93,7718
3586,9485	93,5745
3587,9126	93,3468
3588,8770	93,0957
3589,8411	92,8152
3590,8054	92,5243
3591,7695	92,2543
3592,7339	92,031
3593,6980	91,874
3594,6624	91,7891
3595,6265	91,7486
3596,5908	91,6994
3597,5549	91,6089
3598,5193	91,4988
3599,4834	91,4364
3600,4478	91,4879
3601,4119	91,6664
3602,3762	91,9251
3603,3403	92,2013
3604,3047	92,4557
3605,2688	92,6841
3606,2332	92,9209
3607,1973	93,227
3608,1616	93,6395
3609,1257	94,1122
3610,0901	94,5275
3611,0542	94,7714
3612,0186	94,7948
3612,9827	94,6294
3613,9470	94,366
3614,9111	94,103
3615,8755	93,8926
3616,8396	93,7182
3617,8040	93,5135
3618,7681	93,2143
3619,7324	92,8085
3620,6965	92,3443
3621,6609	91,9046
3622,6250	91,577
3623,5894	91,4248
3624,5535	91,4584
3625,5178	91,6193
3626,4819	91,7931
3627,4463	91,8856
3628,4104	91,9162
3629,3748	91,9528
3630,3389	91,989
3631,3032	92,0203
3632,2673	92,1031
3633,2317	92,2913
3634,1958	92,5892
3635,1602	92,9539
3636,1243	93,3257
3637,0886	93,6586
3638,0527	93,9348
3639,0171	94,1575
3639,9812	94,3394
3640,9456	94,4987
3641,9097	94,6615
3642,8740	94,8583
3643,8381	95,1076
3644,8025	95,3851
3645,7666	95,5945
3646,7310	95,586
3647,6951	95,3215
3648,6594	95,0886
3649,6235	95,1624
3650,5879	95,344
3651,5520	95,4024
3652,5164	95,3532
3653,4805	95,2773
3654,4448	95,2023
3655,4089	95,114
3656,3733	95,0037
3657,3374	94,8854
3658,3018	94,7802
3659,2659	94,7057
3660,2302	94,6699
3661,1943	94,6667
3662,1587	94,6833
3663,1228	94,7174
3664,0872	94,7842
3665,0513	94,898
3666,0156	95,0415
3666,9797	95,1501
3667,9441	95,1488
3668,9082	95,0406
3669,8726	94,9298
3670,8367	94,8987
3671,8010	94,9203
3672,7651	94,8994
3673,7295	94,7346
3674,6936	94,4117
3675,6580	94,0836
3676,6221	93,9177
3677,5864	93,8888
3678,5505	93,884
3679,5149	93,8463
3680,4790	93,766
3681,4434	93,6525
3682,4075	93,5374
3683,3718	93,4726
3684,3359	93,5011
3685,3003	93,6108
3686,2644	93,7003
3687,2288	93,595
3688,1929	93,1731
3689,1572	92,547
3690,1213	92,0002
3691,0857	91,6788
3692,0498	91,5355
3693,0142	91,4855
3693,9783	91,4762
3694,9426	91,4862
3695,9067	91,5186
3696,8711	91,5892
3697,8352	91,7048
3698,7996	91,843
3699,7637	91,9517
3700,7280	91,9794
3701,6921	91,9196
3702,6565	91,8233
3703,6206	91,7628
3704,5850	91,7882
3705,5491	91,9107
3706,5134	92,1029
3707,4775	92,3125
3708,4419	92,5077
3709,4060	92,7607
3710,3704	93,2646
3711,3345	94,0919
3712,2988	94,9669
3713,2629	95,5446
3714,2273	95,724
3715,1914	95,5827
3716,1558	95,2196
3717,1199	94,6965
3718,0842	94,0523
3719,0483	93,3348
3720,0127	92,6091
3720,9768	91,9312
3721,9412	91,3196
3722,9053	90,7659
3723,8696	90,2772
3724,8337	89,8981
3725,7981	89,6803
3726,7622	89,6387
3727,7266	89,7489
3728,6907	89,9724
3729,6550	90,2673
3730,6191	90,5791
3731,5835	90,8369
3732,5476	90,9834
3733,5120	91,0567
3734,4761	91,2372
3735,4404	91,6752
3736,4045	92,2764
3737,3689	92,8593
3738,3330	93,3841
3739,2974	93,9279
3740,2615	94,5655
3741,2258	95,2944
3742,1899	96,015
3743,1543	96,5738
3744,1184	96,8711
3745,0828	96,9355
3746,0469	96,8814
3747,0112	96,8206
3747,9753	96,8064
3748,9397	96,8415
3749,9038	96,9547
3750,8682	97,2042
3751,8323	97,5153
3752,7966	97,7259
3753,7607	97,8096
3754,7251	97,8472
3755,6892	97,8951
3756,6536	97,9476
3757,6177	97,9751
3758,5820	97,9697
3759,5461	97,9478
3760,5105	97,9258
3761,4746	97,9146
3762,4390	97,9231
3763,4031	97,9547
3764,3674	98,0045
3765,3315	98,0628
3766,2959	98,119
3767,2600	98,1613
3768,2244	98,18
3769,1885	98,1746
3770,1528	98,1551
3771,1169	98,135
3772,0813	98,1259
3773,0454	98,1388
3774,0098	98,1804
3774,9739	98,2418
3775,9382	98,294
3776,9023	98,3043
3777,8667	98,2674
3778,8308	98,2118
3779,7952	98,1649
3780,7593	98,1249
3781,7236	98,0751
3782,6877	98,0104
3783,6521	97,9452
3784,6162	97,9056
3785,5806	97,9119
3786,5447	97,9628
3787,5090	98,0364
3788,4731	98,1088
3789,4375	98,17
3790,4016	98,2217
3791,3660	98,2647
3792,3301	98,2869
3793,2944	98,2675
3794,2585	98,1963
3795,2229	98,0927
3796,1870	98,0008
3797,1514	97,9548
3798,1155	97,9482
3799,0798	97,9393
3800,0439	97,8975
3801,0083	97,8439
3801,9724	97,8234
3802,9368	97,8482
3803,9009	97,8992
3804,8652	97,9546
3805,8293	97,9957
3806,7937	98,0143
3807,7578	98,015
3808,7222	98,0113
3809,6863	98,0304
3810,6506	98,1074
3811,6147	98,251
3812,5791	98,4115
3813,5432	98,4939
3814,5076	98,4259
3815,4717	98,2282
3816,4360	97,9955
3817,4001	97,8029
3818,3645	97,6649
3819,3286	97,5722
3820,2930	97,5352
3821,2571	97,5662
3822,2214	97,6313
3823,1855	97,679
3824,1499	97,699
3825,1140	97,7151
3826,0784	97,7482
3827,0425	97,801
3828,0068	97,8624
3828,9709	97,9174
3829,9353	97,9557
3830,8994	97,9773
3831,8638	97,9916
3832,8279	98,0096
3833,7922	98,0299
3834,7563	98,0285
3835,7207	97,966
3836,6848	97,8214
3837,6492	97,6318
3838,6133	97,48
3839,5776	97,4221
3840,5417	97,451
3841,5061	97,5325
3842,4702	97,637
3843,4346	97,739
3844,3987	97,8152
3845,3630	97,858
3846,3271	97,8905
3847,2915	97,9613
3848,2556	98,1164
3849,2200	98,3576
3850,1841	98,6046
3851,1484	98,698
3852,1125	98,5397
3853,0769	98,3031
3854,0410	98,2037
3855,0054	98,1496
3855,9697	98,046
3856,9338	97,9547
3857,8982	97,9486
3858,8623	98,03
3859,8267	98,1334
3860,7908	98,1671
3861,7551	98,0772
3862,7192	97,9071
3863,6836	97,7741
3864,6477	97,7618
3865,6121	97,8584
3866,5762	97,9934
3867,5405	98,0885
3868,5046	98,0894
3869,4690	97,9938
3870,4331	97,8643
3871,3975	97,7876
3872,3616	97,807
3873,3259	97,9059
3874,2900	98,0451
3875,2544	98,1933
3876,2185	98,3249
3877,1829	98,41
3878,1470	98,4155
3879,1113	98,33
3880,0754	98,1887
3881,0398	98,0629
3882,0039	98,0111
3882,9683	98,0444
3883,9324	98,1317
3884,8967	98,2263
3885,8608	98,2895
3886,8252	98,3057
3887,7893	98,2813
3888,7537	98,2265
3889,7178	98,1435
3890,6821	98,0408
3891,6462	97,9507
3892,6106	97,9061
3893,5747	97,9114
3894,5391	97,958
3895,5032	98,0391
3896,4675	98,1367
3897,4316	98,2154
3898,3960	98,242
3899,3601	98,2082
3900,3245	98,127
3901,2886	98,0125
3902,2529	97,8827
3903,2170	97,7755
3904,1814	97,7315
3905,1455	97,7586
3906,1099	97,8345
3907,0740	97,9349
3908,0383	98,0445
3909,0024	98,1504
3909,9668	98,239
3910,9309	98,3009
3911,8953	98,3342
3912,8594	98,3407
3913,8237	98,3198
3914,7878	98,2686
3915,7522	98,193
3916,7163	98,1182
3917,6807	98,0754
3918,6448	98,0742
3919,6091	98,0968
3920,5732	98,1188
3921,5376	98,1249
3922,5017	98,1125
3923,4661	98,0905
3924,4302	98,0737
3925,3945	98,0701
3926,3586	98,0769
3927,3230	98,0873
3928,2871	98,0958
3929,2515	98,099
3930,2156	98,0986
3931,1799	98,1036
3932,1440	98,1224
3933,1084	98,1544
3934,0725	98,1934
3935,0369	98,2379
3936,0010	98,2886
3936,9653	98,3411
3937,9294	98,3821
3938,8938	98,3951
3939,8579	98,3709
3940,8223	98,3179
3941,7864	98,2611
3942,7507	98,2257
3943,7148	98,2184
3944,6792	98,2249
3945,6433	98,2231
3946,6077	98,1976
3947,5718	98,1479
3948,5361	98,0901
3949,5002	98,0479
3950,4646	98,0367
3951,4287	98,056
3952,3931	98,0961
3953,3572	98,146
3954,3215	98,1967
3955,2856	98,2405
3956,2500	98,2703
3957,2141	98,2798
3958,1785	98,2662
3959,1426	98,2335
3960,1069	98,1945
3961,0710	98,1674
3962,0354	98,1678
3962,9995	98,1994
3963,9639	98,2519
3964,9280	98,3065
3965,8923	98,3446
3966,8564	98,3547
3967,8208	98,3345
3968,7849	98,291
3969,7493	98,2365
3970,7134	98,1849
3971,6777	98,149
3972,6418	98,1378
3973,6062	98,1546
3974,5703	98,1951
3975,5347	98,2478
3976,4988	98,2979
3977,4631	98,3331
3978,4272	98,3474
3979,3916	98,3416
3980,3557	98,3207
3981,3201	98,2915
3982,2842	98,26
3983,2485	98,2302
3984,2126	98,2038
3985,1770	98,1808
3986,1411	98,1609
3987,1055	98,145
3988,0696	98,136
3989,0339	98,1374
3989,9980	98,1514
3990,9624	98,1767
3991,9265	98,2089
3992,8909	98,2435
3993,8550	98,2786
3994,8193	98,3149
3995,7834	98,3524
3996,7478	98,3873
3997,7119	98,4116
3998,6763	98,4171
3999,6404	98,4006
4000,6047	98,2122

##### Extended Information
[Comments]
Sample name	N-GQD_Glu
Comment
User
Division
Company	ICMAB

[Detailed Information]
Creation date	25/11/2024 19:45

Data array type	Linear data array
Horizontal axis	Wavenumber [cm-1]
Vertical axis	%T
Start	399,193 cm-1
End	4000,6 cm-1
Data interval	0,964233 cm-1
Data points	3736    

[Measurement Information]
Model Name	FT/IR-4700typeA
Serial Number	C033961788

Accessory	ATR-PRO-ONE
Accessory S/N	B102761809
Incident angle	45 deg

Measurement Date	25/11/2024 19:42

Light Source	Standard
Detector	TGS
Accumulation	32
Resolution	4 cm-1
Zero Filling	On
Apodization	Cosine
Gain	Auto (8)
Aperture	Auto (7.1 mm)
Scanning Speed	Auto (2 mm/sec)
Filter	Auto (30000 Hz)

