Fichero De Datos De SpectraSuite
++++++++++++++++++++++++++++++++++++
Fecha: Fri Oct 04 14:22:23 CEST 2024
Usuario: users
Presente Oscuro Del Espectro: Sí
La Referencia de Presente Del Espectro De: No
Muestreados de los componentes de Número de espectros: 1
Espectrómetros: QEB0653
Tiempo de integración (usec): 5000000 (QEB0653)
Promedio de Espectros Hechos un: 1 (QEB0653)
El Alisar Del Furgón: 0 (QEB0653)
Párrafo de de Corregir del la del del de Eléctrica del obscuridad: No (QEB0653)
Estrobo/Lámpara Permitido: No (QEB0653)
Correct for Detector Non-linearity: No (QEB0653)
Párrafo de de Corregir del la del del de Externa del luz: No (QEB0653)
Procesado del espectro de Número de pixeles en: 1044
>>>>> Comienza Data<<<<< Espectral Procesado Del EL
804,96	23,00
805,71	6,00
806,46	8,00
807,20	9,00
807,95	-3,00
808,70	17,00
809,44	-10,00
810,19	-2,00
810,94	11,00
811,68	29,00
812,43	15,00
813,17	20,00
813,92	5,00
814,67	-1,00
815,41	1,00
816,16	19,00
816,90	2,00
817,65	20,00
818,40	-3,00
819,14	-2,00
819,89	17,00
820,63	1,00
821,38	5,00
822,12	6,00
822,87	12,00
823,61	23,00
824,36	-10,00
825,10	-4,00
825,85	-18,00
826,59	14,00
827,34	8,00
828,08	10,00
828,82	-9,00
829,57	-14,00
830,31	-3,00
831,06	3,00
831,80	7,00
832,55	5,00
833,29	5,00
834,03	3,00
834,78	-32,00
835,52	4,00
836,26	12,00
837,01	43,00
837,75	16,00
838,49	-16,00
839,24	20,00
839,98	6,00
840,72	-4,00
841,47	16,00
842,21	11,00
842,95	7,00
843,70	8,00
844,44	13,00
845,18	-7,00
845,92	-24,00
846,67	8,00
847,41	-2,00
848,15	13,00
848,89	12,00
849,64	13,00
850,38	15,00
851,12	-17,00
851,86	4,00
852,60	3,00
853,35	34,00
854,09	22,00
854,83	-10,00
855,57	-2,00
856,31	-10,00
857,05	21,00
857,80	13,00
858,54	8,00
859,28	14,00
860,02	16,00
860,76	0,00
861,50	-13,00
862,24	-12,00
862,98	6,00
863,72	15,00
864,46	6,00
865,20	-3,00
865,95	14,00
866,69	-12,00
867,43	-4,00
868,17	2,00
868,91	-24,00
869,65	18,00
870,39	25,00
871,13	7,00
871,87	-16,00
872,61	-12,00
873,35	-10,00
874,09	-2,00
874,82	-3,00
875,56	5,00
876,30	-1,00
877,04	1,00
877,78	-2,00
878,52	7,00
879,26	2,00
880,00	7,00
880,74	14,00
881,48	5,00
882,22	-13,00
882,95	8,00
883,69	5,00
884,43	10,00
885,17	-3,00
885,91	4,00
886,65	11,00
887,39	12,00
888,12	3,00
888,86	-23,00
889,60	26,00
890,34	7,00
891,07	0,00
891,81	16,00
892,55	-13,00
893,29	-13,00
894,03	13,00
894,76	20,00
895,50	11,00
896,24	16,00
896,97	26,00
897,71	5,00
898,45	23,00
899,19	15,00
899,92	4,00
900,66	19,00
901,40	-6,00
902,13	1,00
902,87	23,00
903,61	17,00
904,34	1,00
905,08	-10,00
905,81	31,00
906,55	18,00
907,29	14,00
908,02	-19,00
908,76	20,00
909,49	9,00
910,23	19,00
910,97	1,00
911,70	-21,00
912,44	6,00
913,17	31,00
913,91	-4,00
914,64	-5,00
915,38	-4,00
916,11	5,00
916,85	32,00
917,58	6,00
918,32	-7,00
919,05	8,00
919,79	12,00
920,52	-9,00
921,26	-5,00
921,99	-6,00
922,73	1,00
923,46	-1,00
924,20	-5,00
924,93	11,00
925,66	2,00
926,40	-19,00
927,13	5,00
927,87	-8,00
928,60	-3,00
929,33	-4,00
930,07	14,00
930,80	24,00
931,53	-15,00
932,27	14,00
933,00	16,00
933,73	11,00
934,47	-6,00
935,20	-4,00
935,93	19,00
936,67	-20,00
937,40	-4,00
938,13	10,00
938,86	-10,00
939,60	18,00
940,33	-10,00
941,06	16,00
941,79	-4,00
942,53	10,00
943,26	16,00
943,99	7,00
944,72	-11,00
945,45	16,00
946,19	-2,00
946,92	0,00
947,65	12,00
948,38	-15,00
949,11	12,00
949,84	-1,00
950,58	8,00
951,31	-13,00
952,04	-23,00
952,77	9,00
953,50	-5,00
954,23	-3,00
954,96	-3,00
955,69	7,00
956,43	11,00
957,16	17,00
957,89	-5,00
958,62	6,00
959,35	-14,00
960,08	13,00
960,81	-19,00
961,54	1,00
962,27	14,00
963,00	16,00
963,73	12,00
964,46	-3,00
965,19	11,00
965,92	7,00
966,65	5,00
967,38	-17,00
968,11	10,00
968,84	2,00
969,57	9,00
970,30	13,00
971,02	8,00
971,75	4,00
972,48	6,00
973,21	6,00
973,94	12,00
974,67	-29,00
975,40	1,00
976,13	5,00
976,86	-3,00
977,58	-24,00
978,31	-8,00
979,04	-4,00
979,77	15,00
980,50	8,00
981,23	12,00
981,95	-13,00
982,68	4,00
983,41	27,00
984,14	-5,00
984,86	5,00
985,59	3,00
986,32	12,00
987,05	-4,00
987,78	17,00
988,50	-12,00
989,23	24,00
989,96	-2,00
990,68	6,00
991,41	16,00
992,14	9,00
992,86	15,00
993,59	21,00
994,32	6,00
995,04	11,00
995,77	5,00
996,50	10,00
997,22	-2,00
997,95	5,00
998,68	9,00
999,40	21,00
1000,13	-7,00
1000,86	3,00
1001,58	1,00
1002,31	-2,00
1003,03	13,00
1003,76	20,00
1004,48	-8,00
1005,21	22,00
1005,93	-15,00
1006,66	-8,00
1007,39	-17,00
1008,11	-1,00
